,43,44,splitless_fname45,split_fname46,47,49,51,cone adjust_fname52,42,00,02,06,08,35,ODP 0.5/0.5_fname00,ODP 0.5/off_fname02,ODP small nozzle 0.5/0.5_fname06,ODP small nozzle 0.5/off_fname08,ODP 0.5/0.5_fname35,TYGON 0.5/0.5_fname46
3.2848,-0.00277837751004,-0.00152733333333,-0.000554313253012,0.000348963855422,-0.00270163855422,-0.00125683534137,-0.00563824899598,0.00521618473896,-0.000954562248996,-0.000977212851406,7.46184738955e-05,-0.00121653815261,-0.00047518875502,-0.000348465863454,-0.000977212851406,7.46184738955e-05,-0.00121653815261,-0.00047518875502,-0.000348465863454,0.000348963855422
3.2864,-0.00277837751004,-0.00151933333333,-0.000554313253012,0.000358963855422,-0.00271763855422,-0.00116083534137,-0.00565224899598,0.00520818473896,-0.000950562248996,-0.00112321285141,8.06184738955e-05,-0.00122453815261,-0.00046518875502,-0.000344465863454,-0.00112321285141,8.06184738955e-05,-0.00122453815261,-0.00046518875502,-0.000344465863454,0.000358963855422
3.288,-0.00276237751004,-0.00152333333333,-0.000546313253012,0.000364963855422,-0.00268963855422,-0.00106083534137,-0.00567024899598,0.00523018473896,-0.000946562248996,-0.00127321285141,9.06184738955e-05,-0.00121653815261,-0.00045318875502,-0.000346465863454,-0.00127321285141,9.06184738955e-05,-0.00121653815261,-0.00045318875502,-0.000346465863454,0.000364963855422
3.2896,-0.00277037751004,-0.00151133333333,-0.000540313253012,0.000368963855422,-0.00277763855422,-0.000900835341365,-0.00569824899598,0.00520418473896,-0.000950562248996,-0.00143321285141,8.66184738955e-05,-0.00120253815261,-0.00043518875502,-0.000362465863454,-0.00143321285141,8.66184738955e-05,-0.00120253815261,-0.00043518875502,-0.000362465863454,0.000368963855422
3.2912,-0.00277837751004,-0.00149133333333,-0.000558313253012,0.000366963855422,-0.00286563855422,-0.000880835341365,-0.00572024899598,0.00518018473896,-0.000958562248996,-0.00158521285141,7.86184738955e-05,-0.00120653815261,-0.00043518875502,-0.000360465863454,-0.00158521285141,7.86184738955e-05,-0.00120653815261,-0.00043518875502,-0.000360465863454,0.000366963855422
3.2928,-0.00277037751004,-0.00148733333333,-0.000558313253012,0.000358963855422,-0.00284563855422,-0.000968835341365,-0.00572624899598,0.00518418473896,-0.000958562248996,-0.00176521285141,8.06184738955e-05,-0.00121653815261,-0.00042518875502,-0.000352465863454,-0.00176521285141,8.06184738955e-05,-0.00121653815261,-0.00042518875502,-0.000352465863454,0.000358963855422
3.2944,-0.00275237751004,-0.00149533333333,-0.000550313253012,0.000376963855422,-0.00284963855422,-0.000944835341365,-0.00574624899598,0.00527418473896,-0.000960562248996,-0.00191521285141,8.46184738955e-05,-0.00121853815261,-0.00041918875502,-0.000348465863454,-0.00191521285141,8.46184738955e-05,-0.00121853815261,-0.00041918875502,-0.000348465863454,0.000376963855422
3.296,-0.00275237751004,-0.00149533333333,-0.000564313253012,0.000386963855422,-0.00283363855422,-0.000924835341365,-0.00577224899598,0.00542218473896,-0.000970562248996,-0.00206121285141,8.26184738955e-05,-0.00123453815261,-0.00041118875502,-0.000352465863454,-0.00206121285141,8.26184738955e-05,-0.00123453815261,-0.00041118875502,-0.000352465863454,0.000386963855422
3.2976,-0.00275037751004,-0.00149533333333,-0.000562313253012,0.000380963855422,-0.00280163855422,-0.000816835341365,-0.00578224899598,0.00546018473896,-0.000964562248996,-0.00219121285141,9.26184738955e-05,-0.00121053815261,-0.00039518875502,-0.000344465863454,-0.00219121285141,9.26184738955e-05,-0.00121053815261,-0.00039518875502,-0.000344465863454,0.000380963855422
3.2992,-0.00273637751004,-0.00150333333333,-0.000564313253012,0.000392963855422,-0.00285763855422,-0.000672835341365,-0.00580624899598,0.00549618473896,-0.000958562248996,-0.00238121285141,9.06184738955e-05,-0.00121853815261,-0.00038318875502,-0.000342465863454,-0.00238121285141,9.06184738955e-05,-0.00121853815261,-0.00038318875502,-0.000342465863454,0.000392963855422
3.3008,-0.00272237751004,-0.00150933333333,-0.000556313253012,0.000394963855422,-0.00289363855422,-0.000700835341365,-0.00582024899598,0.00546818473896,-0.000950562248996,-0.00249721285141,8.46184738955e-05,-0.00120453815261,-0.00037118875502,-0.000342465863454,-0.00249721285141,8.46184738955e-05,-0.00120453815261,-0.00037118875502,-0.000342465863454,0.000394963855422
3.3024,-0.00271237751004,-0.00151733333333,-0.000552313253012,0.000406963855422,-0.00290163855422,-0.000788835341365,-0.00584224899598,0.00542218473896,-0.000952562248996,-0.00264721285141,7.06184738955e-05,-0.00119853815261,-0.00035518875502,-0.000334465863454,-0.00264721285141,7.06184738955e-05,-0.00119853815261,-0.00035518875502,-0.000334465863454,0.000406963855422
3.304,-0.00271037751004,-0.00151333333333,-0.000560313253012,0.000410963855422,-0.00291763855422,-0.000836835341365,-0.00585624899598,0.00537018473896,-0.000936562248996,-0.00281121285141,6.46184738955e-05,-0.00118853815261,-0.00035118875502,-0.000332465863454,-0.00281121285141,6.46184738955e-05,-0.00118853815261,-0.00035118875502,-0.000332465863454,0.000410963855422
3.3056,-0.00269437751004,-0.00150933333333,-0.000542313253012,0.000414963855422,-0.00290563855422,-0.000936835341365,-0.00585624899598,0.00543218473896,-0.000930562248996,-0.00297721285141,7.26184738955e-05,-0.00118653815261,-0.00035318875502,-0.000328465863454,-0.00297721285141,7.26184738955e-05,-0.00118653815261,-0.00035318875502,-0.000328465863454,0.000414963855422
3.3072,-0.00268237751004,-0.00152133333333,-0.000540313253012,0.000430963855422,-0.00287363855422,-0.000812835341365,-0.00587424899598,0.00545018473896,-0.000924562248996,-0.00312321285141,7.86184738955e-05,-0.00117853815261,-0.00034518875502,-0.000338465863454,-0.00312321285141,7.86184738955e-05,-0.00117853815261,-0.00034518875502,-0.000338465863454,0.000430963855422
3.3088,-0.00268437751004,-0.00151733333333,-0.000522313253012,0.000432963855422,-0.00281763855422,-0.000832835341365,-0.00589024899598,0.00550418473896,-0.000934562248996,-0.00326921285141,8.26184738955e-05,-0.00117453815261,-0.00033318875502,-0.000328465863454,-0.00326921285141,8.26184738955e-05,-0.00117453815261,-0.00033318875502,-0.000328465863454,0.000432963855422
3.3104,-0.00269037751004,-0.00151933333333,-0.000508313253012,0.000438963855422,-0.00280163855422,-0.000820835341365,-0.00590624899598,0.00551818473896,-0.000928562248996,-0.00344321285141,9.06184738955e-05,-0.00119453815261,-0.00033318875502,-0.000328465863454,-0.00344321285141,9.06184738955e-05,-0.00119453815261,-0.00033318875502,-0.000328465863454,0.000438963855422
3.312,-0.00270037751004,-0.00151133333333,-0.000502313253012,0.000442963855422,-0.00277363855422,-0.000764835341365,-0.00591624899598,0.00556618473896,-0.000942562248996,-0.00359721285141,8.86184738955e-05,-0.00117253815261,-0.00031718875502,-0.000330465863454,-0.00359721285141,8.86184738955e-05,-0.00117253815261,-0.00031718875502,-0.000330465863454,0.000442963855422
3.3136,-0.00268637751004,-0.00149933333333,-0.000506313253012,0.000444963855422,-0.00276563855422,-0.000932835341365,-0.00593224899598,0.00556618473896,-0.000952562248996,-0.00374921285141,8.26184738955e-05,-0.00116853815261,-0.00031118875502,-0.000334465863454,-0.00374921285141,8.26184738955e-05,-0.00116853815261,-0.00031118875502,-0.000334465863454,0.000444963855422
3.3152,-0.00267437751004,-0.00148533333333,-0.000504313253012,0.000440963855422,-0.00271363855422,-0.00104883534137,-0.00596024899598,0.00543818473896,-0.000946562248996,-0.00389321285141,7.66184738955e-05,-0.00113853815261,-0.00030518875502,-0.000344465863454,-0.00389321285141,7.66184738955e-05,-0.00113853815261,-0.00030518875502,-0.000344465863454,0.000440963855422
3.3168,-0.00268037751004,-0.00147933333333,-0.000490313253012,0.000444963855422,-0.00264563855422,-0.00104083534137,-0.00598824899598,0.00538818473896,-0.000930562248996,-0.00403921285141,8.46184738955e-05,-0.00114053815261,-0.00030518875502,-0.000346465863454,-0.00403921285141,8.46184738955e-05,-0.00114053815261,-0.00030518875502,-0.000346465863454,0.000444963855422
3.3184,-0.00267237751004,-0.00148333333333,-0.000486313253012,0.000440963855422,-0.00262563855422,-0.000896835341365,-0.00600824899598,0.00531818473896,-0.000914562248996,-0.00417921285141,0.000100618473896,-0.00113053815261,-0.00030318875502,-0.000340465863454,-0.00417921285141,0.000100618473896,-0.00113053815261,-0.00030318875502,-0.000340465863454,0.000440963855422
3.32,-0.00268237751004,-0.00146333333333,-0.000490313253012,0.000438963855422,-0.00268563855422,-0.000892835341365,-0.00602224899598,0.00531818473896,-0.000898562248996,-0.00436721285141,0.000100618473896,-0.00112853815261,-0.00028318875502,-0.000338465863454,-0.00436721285141,0.000100618473896,-0.00112853815261,-0.00028318875502,-0.000338465863454,0.000438963855422
3.3216,-0.00268637751004,-0.00146133333333,-0.000478313253012,0.000426963855422,-0.00274563855422,-0.000964835341365,-0.00604224899598,0.00534018473896,-0.000880562248996,-0.00455321285141,9.06184738955e-05,-0.00116453815261,-0.00028118875502,-0.000336465863454,-0.00455321285141,9.06184738955e-05,-0.00116453815261,-0.00028118875502,-0.000336465863454,0.000426963855422
3.3232,-0.00269237751004,-0.00146733333333,-0.000486313253012,0.000432963855422,-0.00273763855422,-0.000896835341365,-0.00606024899598,0.00530018473896,-0.000866562248996,-0.00470721285141,8.46184738955e-05,-0.00115253815261,-0.00028118875502,-0.000320465863454,-0.00470721285141,8.46184738955e-05,-0.00115253815261,-0.00028118875502,-0.000320465863454,0.000432963855422
3.3248,-0.00270237751004,-0.00147533333333,-0.000494313253012,0.000418963855422,-0.00275363855422,-0.000844835341365,-0.00606424899598,0.00516218473896,-0.000856562248996,-0.00484521285141,8.86184738955e-05,-0.00114653815261,-0.00027318875502,-0.000314465863454,-0.00484521285141,8.86184738955e-05,-0.00114653815261,-0.00027318875502,-0.000314465863454,0.000418963855422
3.3264,-0.00269037751004,-0.00146533333333,-0.000508313253012,0.000402963855422,-0.00274563855422,-0.000776835341365,-0.00607224899598,0.00513018473896,-0.000852562248996,-0.00501721285141,9.66184738955e-05,-0.00114653815261,-0.00026318875502,-0.000322465863454,-0.00501721285141,9.66184738955e-05,-0.00114653815261,-0.00026318875502,-0.000322465863454,0.000402963855422
3.328,-0.00267237751004,-0.00145533333333,-0.000504313253012,0.000394963855422,-0.00274963855422,-0.000712835341365,-0.00607624899598,0.00507018473896,-0.000998562248996,-0.00517521285141,9.46184738955e-05,-0.00129253815261,-0.00025518875502,-0.000306465863454,-0.00517521285141,9.46184738955e-05,-0.00129253815261,-0.00025518875502,-0.000306465863454,0.000394963855422
3.3296,-0.00266237751004,-0.00146533333333,-0.000500313253012,0.000382963855422,-0.00271763855422,-0.000568835341365,-0.00609424899598,0.00504618473896,-0.001152562249,-0.00531521285141,8.66184738955e-05,-0.00143053815261,-0.00024918875502,-0.000320465863454,-0.00531521285141,8.66184738955e-05,-0.00143053815261,-0.00024918875502,-0.000320465863454,0.000382963855422
3.3312,-0.00266437751004,-0.00146333333333,-0.000506313253012,0.000364963855422,-0.00283363855422,-0.000500835341365,-0.00611224899598,0.00498618473896,-0.001296562249,-0.00546921285141,9.26184738955e-05,-0.00158053815261,-0.00024518875502,-0.000320465863454,-0.00546921285141,9.26184738955e-05,-0.00158053815261,-0.00024518875502,-0.000320465863454,0.000364963855422
3.3328,-0.00265837751004,-0.00146333333333,-0.000516313253012,0.000356963855422,-0.00290563855422,-0.000460835341365,-0.00612224899598,0.00491818473896,-0.001448562249,-0.00564121285141,8.86184738955e-05,-0.00173253815261,-0.00022518875502,-0.000322465863454,-0.00564121285141,8.86184738955e-05,-0.00173253815261,-0.00022518875502,-0.000322465863454,0.000356963855422
3.3344,-0.00266237751004,-0.00147533333333,-0.000512313253012,0.000364963855422,-0.00289363855422,-0.000516835341365,-0.00613024899598,0.00489618473896,-0.001598562249,-0.00584321285141,8.46184738955e-05,-0.00187253815261,-0.00022918875502,-0.000320465863454,-0.00584321285141,8.46184738955e-05,-0.00187253815261,-0.00022918875502,-0.000320465863454,0.000364963855422
3.336,-0.00265837751004,-0.00147733333333,-0.000496313253012,0.000364963855422,-0.00286963855422,-0.000540835341365,-0.00613624899598,0.00497618473896,-0.001740562249,-0.00602321285141,8.66184738955e-05,-0.00201453815261,-0.00022118875502,-0.000302465863454,-0.00602321285141,8.66184738955e-05,-0.00201453815261,-0.00022118875502,-0.000302465863454,0.000364963855422
3.3376,-0.00266437751004,-0.00146333333333,-0.000496313253012,0.000360963855422,-0.00285363855422,-0.000596835341365,-0.00615424899598,0.00508818473896,-0.001882562249,-0.00615521285141,8.46184738955e-05,-0.00217853815261,-0.00019918875502,-0.000282465863454,-0.00615521285141,8.46184738955e-05,-0.00217853815261,-0.00019918875502,-0.000282465863454,0.000360963855422
3.3392,-0.00267037751004,-0.00144733333333,-0.000482313253012,0.000378963855422,-0.00282563855422,-0.000816835341365,-0.00614424899598,0.00512818473896,-0.002032562249,-0.00630721285141,0.000100618473896,-0.00233453815261,-0.00017918875502,-0.000284465863454,-0.00630721285141,0.000100618473896,-0.00233453815261,-0.00017918875502,-0.000284465863454,0.000378963855422
3.3408,-0.00267037751004,-0.00145933333333,-0.000474313253012,0.000386963855422,-0.00269763855422,-0.000872835341365,-0.00613824899598,0.00520018473896,-0.002184562249,-0.00646921285141,0.000112618473896,-0.00247253815261,-0.00016718875502,-0.000284465863454,-0.00646921285141,0.000112618473896,-0.00247253815261,-0.00016718875502,-0.000284465863454,0.000386963855422
3.3424,-0.00267837751004,-0.00145333333333,-0.000486313253012,0.000398963855422,-0.00258563855422,-0.000884835341365,-0.00613624899598,0.00523418473896,-0.002336562249,-0.00658721285141,0.000100618473896,-0.00262053815261,-0.00016718875502,-0.000288465863454,-0.00658721285141,0.000100618473896,-0.00262053815261,-0.00016718875502,-0.000288465863454,0.000398963855422
3.344,-0.00268037751004,-0.00144133333333,-0.000474313253012,0.000408963855422,-0.00255363855422,-0.000912835341365,-0.00614024899598,0.00523618473896,-0.002486562249,-0.00673121285141,9.86184738955e-05,-0.00276653815261,-0.00015718875502,-0.000288465863454,-0.00673121285141,9.86184738955e-05,-0.00276653815261,-0.00015718875502,-0.000288465863454,0.000408963855422
3.3456,-0.00267437751004,-0.00142133333333,-0.000468313253012,0.000412963855422,-0.00246163855422,-0.000916835341365,-0.00614424899598,0.00518618473896,-0.002654562249,-0.00689121285141,8.86184738955e-05,-0.00292253815261,-0.00014318875502,-0.000286465863454,-0.00689121285141,8.86184738955e-05,-0.00292253815261,-0.00014318875502,-0.000286465863454,0.000412963855422
3.3472,-0.00266437751004,-0.00142733333333,-0.000476313253012,0.000418963855422,-0.00244163855422,-0.000628835341365,-0.00615624899598,0.00519618473896,-0.002806562249,-0.00707721285141,7.06184738955e-05,-0.00306653815261,-0.00013718875502,-0.000276465863454,-0.00707721285141,7.06184738955e-05,-0.00306653815261,-0.00013718875502,-0.000276465863454,0.000418963855422
3.3488,-0.00265637751004,-0.00141733333333,-0.000476313253012,0.000420963855422,-0.00246163855422,-0.000528835341365,-0.00616824899598,0.00517218473896,-0.002970562249,-0.00719721285141,7.66184738955e-05,-0.00320853815261,-0.00013518875502,-0.000274465863454,-0.00719721285141,7.66184738955e-05,-0.00320853815261,-0.00013518875502,-0.000274465863454,0.000420963855422
3.3504,-0.00265637751004,-0.00141733333333,-0.000470313253012,0.000408963855422,-0.00240563855422,-0.000580835341365,-0.00617024899598,0.00512218473896,-0.003116562249,-0.00737321285141,6.46184738955e-05,-0.00336853815261,-0.00012518875502,-0.000270465863454,-0.00737321285141,6.46184738955e-05,-0.00336853815261,-0.00012518875502,-0.000270465863454,0.000408963855422
3.352,-0.00263837751004,-0.00141533333333,-0.000470313253012,0.000412963855422,-0.00232563855422,-0.000744835341365,-0.00617824899598,0.00510618473896,-0.003270562249,-0.00754121285141,5.66184738955e-05,-0.00350453815261,-0.00011318875502,-0.000266465863454,-0.00754121285141,5.66184738955e-05,-0.00350453815261,-0.00011318875502,-0.000266465863454,0.000412963855422
3.3536,-0.00261637751004,-0.00142133333333,-0.000464313253012,0.000412963855422,-0.00226963855422,-0.000856835341365,-0.00618624899598,0.00503218473896,-0.003420562249,-0.00768721285141,4.86184738955e-05,-0.00364453815261,-0.00011118875502,-0.000278465863454,-0.00768721285141,4.86184738955e-05,-0.00364453815261,-0.00011118875502,-0.000278465863454,0.000412963855422
3.3552,-0.00260237751004,-0.00140733333333,-0.000464313253012,0.000416963855422,-0.00222163855422,-0.000940835341365,-0.00618824899598,0.00499818473896,-0.003558562249,-0.00786121285141,4.66184738955e-05,-0.00379653815261,-0.00011918875502,-0.000266465863454,-0.00786121285141,4.66184738955e-05,-0.00379653815261,-0.00011918875502,-0.000266465863454,0.000416963855422
3.3568,-0.00259037751004,-0.00140933333333,-0.000470313253012,0.000408963855422,-0.00216963855422,-0.00103283534137,-0.00619024899598,0.00500818473896,-0.003708562249,-0.00800521285141,4.66184738955e-05,-0.00393053815261,-0.00013518875502,-0.000264465863454,-0.00800521285141,4.66184738955e-05,-0.00393053815261,-0.00013518875502,-0.000264465863454,0.000408963855422
3.3584,-0.00257637751004,-0.00140333333333,-0.000454313253012,0.000418963855422,-0.00212963855422,-0.00112483534137,-0.00618424899598,0.00501418473896,-0.003842562249,-0.00815721285141,5.06184738955e-05,-0.00406253815261,-0.00013118875502,-0.000262465863454,-0.00815721285141,5.06184738955e-05,-0.00406253815261,-0.00013118875502,-0.000262465863454,0.000418963855422
3.36,-0.00257637751004,-0.00139333333333,-0.000470313253012,0.000428963855422,-0.00202163855422,-0.00110483534137,-0.00617624899598,0.00497418473896,-0.003990562249,-0.00831121285141,5.46184738955e-05,-0.00420853815261,-0.00012718875502,-0.000256465863454,-0.00831121285141,5.46184738955e-05,-0.00420853815261,-0.00012718875502,-0.000256465863454,0.000428963855422
